outlet_id,outlet_name,outlet_type,territory_id,distributor_id,rep_id,city,tier,revenue_30d,orders_30d,avg_order_value_30d,revenue_previous_30d,orders_previous_30d,revenue_growth_30d,order_frequency_growth_30d,revenue_gap_vs_previous_30d,order_frequency_gap,last_order_date,days_since_last_order,active_skus_90d,category_count_90d,subcategory_count_90d,visits_30d,productive_visits_30d,avg_visit_duration_30d,productive_call_rate_30d,visits_per_week_30d,inventory_snapshots_90d,stockout_events_90d,avg_closing_stock_90d,stockout_rate_90d,current_month_revenue,revenue_target,target_achievement_pct,revenue_per_visit_30d,peer_group,peer_median_revenue_30d,revenue_index_vs_peer,revenue_growth_gap_vs_peer,inactive_30d_flag,declining_revenue_flag,high_stockout_flag,under_target_flag
485,Rege Mart,Convenience,6,25,65,Mumbai,A,30388.020000000004,6.0,5064.670000000001,29322.620000000003,4.0,0.036333724612602876,0.5,-1065.4000000000015,-2.0,2025-12-26,5,34.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,66.14871794871794,0.0,30388.020000000004,65572.24,46.34281214123538,0.0,6_A,21985.86,1.38216198956966,-0.039065781157725486,0,0,0,1
486,Nath Retail,General Trade,7,20,84,Kochi,B,1419.92,1.0,1419.92,9262.19,2.0,-0.8466971634138363,-0.5,7842.27,1.0,2025-12-06,25,32.0,5.0,14.0,4.0,2.0,18.5,0.5,0.9333333333333333,195.0,0.0,204.4051282051282,0.0,1419.92,42411.78,3.3479377663469916,354.98,7_B,6107.09,0.23250353277911412,-0.6267691406409203,0,1,0,1
487,Nagi Supermarket,General Trade,1,34,99,Lucknow,B,4638.67,2.0,2319.335,2187.06,2.0,1.1209614733935056,0.0,-2451.61,0.0,2025-12-19,12,16.0,4.0,10.0,2.0,1.0,23.5,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,4638.67,37590.62,12.339966725741688,2319.335,1_B,5467.655000000001,0.8483838135361502,1.1230087116350047,0,0,0,1
488,Cheema Supermarket,Pharmacy,3,18,11,Hyderabad,C,1172.42,1.0,1172.42,7407.76,2.0,-0.84173083361232,-0.5,6235.34,1.0,2025-12-09,22,16.0,5.0,10.0,2.0,1.0,27.5,0.5,0.4666666666666667,195.0,0.0,307.1179487179487,0.0,1172.42,19682.19,5.956755828492664,586.21,3_C,1975.87,0.5933689969481799,-0.4845490435237729,0,1,0,1
489,Dyal General Store,Pharmacy,6,31,74,Nashik,A,20046.1,3.0,6682.033333333333,9260.869999999999,2.0,1.1646022457933218,0.5,-10785.23,-1.0,2025-12-28,3,21.0,5.0,12.0,6.0,4.0,24.5,0.6666666666666666,1.4000000000000001,0.0,0.0,0.0,0.0,20046.1,73934.07,27.113480970275265,3341.0166666666664,6_A,21985.86,0.9117723846144749,1.0892027400229936,0,0,0,1
490,Narayan Traders,Convenience,12,19,53,Patna,A,13423.919999999998,3.0,4474.639999999999,17448.93,2.0,-0.23067374331835833,0.5,4025.010000000002,-1.0,2025-12-24,7,25.0,5.0,11.0,5.0,5.0,23.2,1.0,1.1666666666666667,0.0,0.0,0.0,0.0,13423.919999999998,71831.99,18.687941124838662,2684.7839999999997,12_A,24540.835,0.5470033925088531,-0.3603952649182959,0,1,0,1
491,Sabharwal Traders,Modern Trade,9,11,73,Chandigarh,C,0.0,0.0,0.0,6529.8,3.0,-1.0,-1.0,6529.8,3.0,2025-11-29,32,23.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20044.53,0.0,0.0,9_C,1106.01,0.0,-0.5051035981171249,1,1,0,1
492,Tandon Traders,Supermarket,1,17,23,Chandigarh,C,3417.0,2.0,1708.5,694.47,1.0,3.9202989329992652,1.0,-2722.5299999999997,-1.0,2025-12-22,9,9.0,5.0,8.0,2.0,1.0,10.0,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,3417.0,21203.96,16.114914383916968,1708.5,1_C,1475.75,2.3154328307640184,4.546871255610829,0,0,0,1
493,Mani General Store,Modern Trade,9,3,95,Jaipur,C,4795.85,2.0,2397.925,0.0,0.0,,,-4795.85,-2.0,2025-12-27,4,14.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4795.85,16479.19,29.10246195353049,0.0,9_C,1106.01,4.336172367338452,,0,0,0,1
494,Rattan Retail,Convenience,7,20,13,Chennai,B,13192.29,5.0,2638.458,8745.71,2.0,0.5084298473194289,1.5,-4446.580000000002,-3.0,2025-12-21,10,22.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13192.29,40554.59,32.52970872101037,0.0,7_B,6107.09,2.1601597487510418,0.7283578700923449,0,0,0,1
495,Bansal General Store,General Trade,10,4,21,Surat,C,3127.24,1.0,3127.24,5402.59,3.0,-0.42115911072282003,-0.6666666666666666,2275.3500000000004,2.0,2025-12-11,20,26.0,5.0,12.0,5.0,2.0,25.8,0.4,1.1666666666666667,0.0,0.0,0.0,0.0,3127.24,19761.08,15.825248417596608,625.448,10_C,1784.86,1.7520926011003664,-0.24392441396484105,0,1,0,1
496,Sha Mart,Supermarket,11,9,56,Bengaluru,A,21236.21,4.0,5309.0525,33969.009999999995,7.0,-0.37483576942630936,-0.42857142857142855,12732.799999999996,3.0,2025-12-29,2,40.0,5.0,15.0,4.0,3.0,25.25,0.75,0.9333333333333333,0.0,0.0,0.0,0.0,21236.21,60128.09,35.318284681918215,5309.0525,11_A,26805.28,0.7922398124548596,-1.0439689272995358,0,1,0,1
497,Chakrabarti Retail,Convenience,1,5,52,Ludhiana,C,834.47,2.0,417.235,0.0,0.0,,,-834.47,-2.0,2025-12-23,8,10.0,5.0,8.0,3.0,1.0,15.666666666666666,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,0.0,834.47,19293.0,4.325247499092935,278.1566666666667,1_C,1475.75,0.5654548534643402,,0,0,0,1
498,Murty Mart,Convenience,5,33,82,Lucknow,B,9787.83,5.0,1957.566,22450.890000000003,6.0,-0.5640337643630164,-0.16666666666666666,12663.060000000003,1.0,2025-12-18,13,34.0,5.0,14.0,1.0,0.0,40.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,9787.83,38316.24,25.54486035164202,9787.83,5_B,6391.82,1.5313056375179528,-0.21131715679344554,0,1,0,1
499,Krishnan Supermarket,Modern Trade,12,35,66,Guwahati,C,7868.2,2.0,3934.1,696.18,1.0,10.301962136229136,1.0,-7172.0199999999995,-1.0,2025-12-16,15,11.0,4.0,8.0,2.0,1.0,25.5,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,7868.2,18742.96,41.97949523447737,3934.1,12_C,1525.54,5.157649094746779,10.890397311677981,0,0,0,1
500,Naik Retail,Pharmacy,4,7,1,Bhubaneswar,A,31573.81,6.0,5262.301666666667,13946.119999999999,2.0,1.2639852518119739,2.0,-17627.690000000002,-4.0,2025-12-25,6,25.0,5.0,13.0,1.0,1.0,34.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,31573.81,59949.97,52.66693211022457,31573.81,4_A,22237.399999999998,1.4198516912948458,1.1950850088659886,0,0,0,1
501,D’Alia General Store,General Trade,4,7,26,Guwahati,A,14989.960000000001,3.0,4996.653333333334,14094.359999999999,3.0,0.06354314775555628,0.0,-895.6000000000022,0.0,2025-12-23,8,31.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14989.960000000001,59070.08,25.37656966098573,0.0,4_A,22237.399999999998,0.6740877980339429,-0.005357095190428929,0,0,0,1
502,Raval Retail,Modern Trade,2,26,75,Ahmedabad,B,14337.560000000001,3.0,4779.186666666667,11929.869999999999,3.0,0.20182030483148622,0.0,-2407.6900000000023,0.0,2025-12-26,5,31.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17393.47,38949.23,44.6567749863091,0.0,2_B,7635.110000000001,1.8778458987493305,0.02605265915088223,0,0,0,1
503,Varkey Traders,Convenience,6,31,74,Mumbai,B,7447.17,1.0,7447.17,4482.89,1.0,0.6612430820296727,0.0,-2964.2799999999997,0.0,2025-12-05,26,12.0,4.0,7.0,4.0,1.0,22.0,0.25,0.9333333333333333,0.0,0.0,0.0,0.0,7447.17,40790.93,18.25692623335629,1861.7925,6_B,5118.745000000001,1.4548820072107516,0.9305321427512835,0,0,0,1
504,Agarwal Retail,Convenience,7,20,44,Bengaluru,C,3431.55,3.0,1143.8500000000001,5896.61,3.0,-0.41804697953569925,0.0,2465.0599999999995,0.0,2025-12-29,2,17.0,5.0,11.0,4.0,3.0,18.0,0.75,0.9333333333333333,0.0,0.0,0.0,0.0,3431.55,18751.22,18.300409253371246,857.8875,7_C,1610.4699999999998,2.130775487901048,0.029667405727763385,0,1,0,1
505,Shere Mart,Supermarket,1,17,49,Ludhiana,B,18464.06,5.0,3692.8120000000004,18514.61,5.0,-0.00273027625210573,0.0,50.54999999999927,0.0,2025-12-31,0,30.0,5.0,14.0,3.0,0.0,21.666666666666668,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,18464.06,43240.54,42.70080808426537,6154.686666666667,1_B,5467.655000000001,3.376961421304014,-0.000683038010606696,0,0,0,1
506,Sachdev Retail,General Trade,8,36,76,Kolkata,B,14324.76,5.0,2864.952,2838.66,2.0,4.046310583162478,1.5,-11486.1,-3.0,2025-12-30,1,18.0,5.0,11.0,1.0,0.0,15.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,14324.76,33696.08,42.51165120690597,14324.76,8_B,5652.47,2.534247859785191,4.22691890015238,0,0,0,1
507,Bhagat Traders,Supermarket,12,8,87,Bhubaneswar,C,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2025-10-19,73,6.0,4.0,5.0,3.0,0.0,28.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,16169.65,0.0,0.0,12_C,1525.54,0.0,,1,0,0,1
508,Guha Retail,General Trade,4,1,32,Patna,A,29763.9,4.0,7440.975,24708.64,4.0,0.20459482998659587,0.0,-5055.260000000002,0.0,2025-12-22,9,31.0,5.0,13.0,3.0,3.0,24.333333333333332,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,29763.9,60199.21,49.442343180251044,9921.300000000001,4_A,22237.399999999998,1.338461330910988,0.13569458704061066,0,0,0,1
509,Vasa Retail,Modern Trade,12,10,46,Bhubaneswar,C,2620.22,1.0,2620.22,499.3,1.0,4.247786901662327,0.0,-2120.9199999999996,0.0,2025-12-28,3,8.0,5.0,7.0,1.0,1.0,26.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,2620.22,17758.48,14.75475378523387,2620.22,12_C,1525.54,1.7175688608623831,4.836222077111172,0,0,0,1
510,Pathak Mart,Supermarket,12,10,64,Bhubaneswar,B,5677.55,2.0,2838.775,8417.26,2.0,-0.32548715377688225,0.0,2739.71,0.0,2025-12-15,16,19.0,5.0,12.0,4.0,2.0,28.25,0.5,0.9333333333333333,0.0,0.0,0.0,0.0,5677.55,37584.86,15.105949576505006,1419.3875,12_B,6060.66,0.936787412592028,-0.22436677547910883,0,1,0,1
511,Tara General Store,General Trade,6,21,80,Ahmedabad,A,11050.439999999999,2.0,5525.219999999999,47407.02,6.0,-0.7669028764094432,-0.6666666666666666,36356.58,4.0,2025-12-28,3,41.0,5.0,14.0,1.0,1.0,26.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,11050.439999999999,66421.79,16.636769349335513,11050.439999999999,6_A,21985.86,0.5026157721371827,-0.8423023821797716,0,1,0,1
512,Sathe Supermarket,General Trade,12,10,64,Guwahati,A,37799.78,7.0,5399.9685714285715,18876.38,4.0,1.0024909437084863,0.75,-18923.399999999998,-3.0,2025-12-31,0,48.0,5.0,14.0,1.0,1.0,41.0,1.0,0.23333333333333334,195.0,0.0,55.13846153846154,0.0,37799.78,62821.17,60.17044891077323,37799.78,12_A,24540.835,1.5402809236116048,0.8727694221085488,0,0,0,1
513,Behl Traders,Modern Trade,12,10,64,Guwahati,C,1707.39,1.0,1707.39,1232.24,1.0,0.385598584691294,0.0,-475.1500000000001,0.0,2025-12-04,27,5.0,3.0,4.0,1.0,0.0,24.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,1707.39,20235.88,8.437438846247359,1707.39,12_C,1525.54,1.1192036918074912,0.9740337601401392,0,0,0,1
514,Jani Mart,General Trade,5,33,51,Jaipur,C,2908.67,1.0,2908.67,0.0,0.0,,,-2908.67,-1.0,2025-12-16,15,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2908.67,16297.04,17.847842307560146,0.0,5_C,1965.2,1.480088540606554,,0,0,0,1
515,Loke Mart,Pharmacy,6,25,5,Nashik,B,20467.76,6.0,3411.293333333333,9634.99,2.0,1.1243156453717127,2.0,-10832.769999999999,-4.0,2025-12-28,3,38.0,5.0,12.0,2.0,1.0,40.0,0.5,0.4666666666666667,195.0,0.0,207.0871794871795,0.0,20467.76,36777.24,55.653333420343664,10233.88,6_B,5118.745000000001,3.998589498011719,1.3936047060933234,0,0,0,1
516,Deep Mart,Pharmacy,4,2,41,Kolkata,A,18816.989999999998,4.0,4704.2474999999995,40658.58,8.0,-0.5371951012553808,-0.5,21841.590000000004,4.0,2025-12-29,2,56.0,5.0,15.0,3.0,2.0,29.333333333333332,0.6666666666666666,0.7000000000000001,0.0,0.0,0.0,0.0,18816.989999999998,62563.35,30.076698258645035,6272.329999999999,4_A,22237.399999999998,0.846186604549093,-0.606095344201366,0,1,0,1
517,Mani Mart,Supermarket,8,14,34,Bhubaneswar,B,0.0,0.0,0.0,9550.68,3.0,-1.0,-1.0,9550.68,3.0,2025-11-25,36,11.0,5.0,8.0,1.0,0.0,29.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,35632.17,0.0,0.0,8_B,5652.47,0.0,-0.8193916830100983,1,1,0,1
518,Sarma Traders,Supermarket,7,28,24,Kochi,B,21504.690000000002,4.0,5376.172500000001,5604.31,4.0,2.8371699638314083,0.0,-15900.380000000001,0.0,2025-12-18,13,34.0,5.0,14.0,2.0,1.0,30.0,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,21504.690000000002,42777.48,50.271053834868255,10752.345000000001,7_B,6107.09,3.521266265930255,3.057097986604324,0,0,0,1
519,Sundaram Supermarket,Modern Trade,7,28,24,Coimbatore,A,16444.1,3.0,5481.366666666666,37674.81,6.0,-0.563525336955913,-0.5,21230.71,3.0,2025-12-27,4,33.0,5.0,13.0,3.0,3.0,35.333333333333336,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,16444.1,57929.35,28.386474213848416,5481.366666666666,7_A,22880.32,0.718700612578845,-0.5595390211742706,0,1,0,1
520,Dara Mart,Modern Trade,6,21,72,Surat,C,0.0,0.0,0.0,114.81,1.0,-1.0,-1.0,114.81,1.0,2025-11-05,56,7.0,5.0,5.0,1.0,1.0,25.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,16167.43,0.0,0.0,6_C,1535.8200000000002,0.0,-0.49011665985164743,1,1,0,1
521,Balakrishnan Mart,Convenience,3,18,2,Chennai,B,3762.9700000000003,2.0,1881.4850000000001,13358.150000000001,6.0,-0.7183015612191808,-0.6666666666666666,9595.18,4.0,2025-12-09,22,37.0,5.0,13.0,2.0,0.0,20.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,3762.9700000000003,38609.98,9.74610709459057,1881.4850000000001,3_B,5507.8,0.6832074512509532,-0.4789506319224057,0,1,0,1
522,Khatri Supermarket,General Trade,4,1,39,Patna,C,0.0,0.0,0.0,2649.18,2.0,-1.0,-1.0,2649.18,2.0,2025-11-11,50,7.0,4.0,6.0,1.0,1.0,40.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,19114.74,0.0,0.0,4_C,1263.49,0.0,-0.3515857436221601,1,1,0,1
523,Dutt General Store,Pharmacy,7,12,28,Hyderabad,B,11586.93,5.0,2317.386,12092.869999999999,2.0,-0.04183787636847156,1.5,505.9399999999987,-3.0,2025-12-31,0,36.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11586.93,37321.84,31.045977368747096,0.0,7_B,6107.09,1.8972915087218298,0.17809014640444445,0,0,0,1
524,Mukhopadhyay Retail,Supermarket,6,21,72,Nashik,C,3285.36,1.0,3285.36,3613.0899999999997,3.0,-0.09070629295146249,-0.6666666666666666,327.72999999999956,2.0,2025-12-31,0,9.0,4.0,6.0,2.0,0.0,41.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,3285.36,16933.03,19.402079840406593,1642.68,6_C,1535.8200000000002,2.1391569324530217,0.4191770471968901,0,0,0,1
525,Atwal Supermarket,Modern Trade,12,35,78,Bhubaneswar,C,0.0,0.0,0.0,3576.3,1.0,-1.0,-1.0,3576.3,1.0,2025-11-03,58,10.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20620.42,0.0,0.0,12_C,1525.54,0.0,-0.41156482455115484,1,1,0,1
526,Reddy Traders,General Trade,12,8,87,Guwahati,B,9215.5,2.0,4607.75,0.0,0.0,,,-9215.5,-2.0,2025-12-10,21,13.0,5.0,10.0,1.0,0.0,35.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,9215.5,37438.22,24.615219420154055,9215.5,12_B,6060.66,1.5205439671586922,,0,0,0,1
527,Chander Retail,Pharmacy,12,8,19,Bhubaneswar,C,0.0,0.0,0.0,2165.0299999999997,2.0,-1.0,-1.0,2165.0299999999997,2.0,2025-11-27,34,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,289.9948717948718,0.0,0.0,21532.84,0.0,0.0,12_C,1525.54,0.0,-0.41156482455115484,1,1,0,1
528,Kar Retail,Supermarket,3,18,11,Chennai,B,25469.02,6.0,4244.836666666667,2219.69,2.0,10.474133775437112,2.0,-23249.33,-4.0,2025-12-30,1,33.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,211.47179487179488,0.0,25469.02,37370.2,68.15328791389932,0.0,3_B,5507.8,4.6241729910309015,10.713484704733887,0,0,0,1
529,Comar Traders,Supermarket,3,18,83,Kochi,B,6520.8099999999995,3.0,2173.603333333333,8340.19,2.0,-0.21814610938120127,0.5,1819.380000000001,-1.0,2025-12-08,23,17.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6520.8099999999995,33071.91,19.71706502587845,0.0,3_B,5507.8,1.183922800392171,0.021204819915573797,0,1,0,1
530,Shenoy General Store,Modern Trade,12,19,53,Bhubaneswar,A,47282.25,7.0,6754.607142857143,48649.64,8.0,-0.028106888355186172,-0.125,1367.3899999999994,1.0,2025-12-27,4,54.0,5.0,15.0,5.0,3.0,28.8,0.6,1.1666666666666667,0.0,0.0,0.0,0.0,57603.04,65614.96,87.78949190855255,9456.45,12_A,24540.835,1.926676496541377,-0.15782840995512373,0,0,0,0
531,Dalal General Store,General Trade,1,34,27,Jaipur,B,2733.34,1.0,2733.34,828.59,1.0,2.2987846824122906,0.0,-1904.75,0.0,2025-12-24,7,9.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.34,42821.41,6.383115362151784,0.0,1_B,5467.655000000001,0.4999108392903356,2.3008319206537897,0,0,0,1
532,Dube General Store,General Trade,4,7,4,Ranchi,B,333.54,1.0,333.54,0.0,0.0,,,-333.54,-1.0,2025-12-16,15,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,333.54,42953.64,0.7765116064668792,333.54,4_B,5210.49,0.06401317342514812,,0,0,0,1
533,Tara Retail,Pharmacy,12,8,50,Patna,B,15890.57,4.0,3972.6425,3346.63,2.0,3.748230309296217,1.0,-12543.939999999999,-2.0,2025-12-20,11,16.0,5.0,11.0,4.0,3.0,28.25,0.75,0.9333333333333333,195.0,0.0,225.71794871794873,0.0,15890.57,35934.64,44.22075746410706,3972.6425,12_B,6060.66,2.621920714905637,3.8493506875939905,0,0,0,1
534,Manne Retail,Pharmacy,4,7,4,Kolkata,C,6037.57,2.0,3018.785,0.0,0.0,,,-6037.57,-2.0,2025-12-15,16,16.0,5.0,12.0,5.0,3.0,28.2,0.6,1.1666666666666667,0.0,0.0,0.0,0.0,6037.57,20386.45,29.615602520301472,1207.514,4_C,1263.49,4.778486572905207,,0,0,0,1
535,Upadhyay Supermarket,Modern Trade,5,22,71,Lucknow,A,13351.29,2.0,6675.645,41719.61,5.0,-0.6799756757074191,-0.6,28368.32,3.0,2025-12-15,16,37.0,5.0,14.0,3.0,2.0,26.0,0.6666666666666666,0.7000000000000001,0.0,0.0,0.0,0.0,13351.29,70170.85,19.026832367001397,4450.43,5_A,23936.755,0.5577735996378791,-0.6807346476937056,0,1,0,1
536,Mahajan Supermarket,Supermarket,9,11,73,Lucknow,B,931.34,2.0,465.67,5982.38,1.0,-0.8443194848872856,1.0,5051.04,-1.0,2025-12-28,3,19.0,5.0,8.0,1.0,0.0,29.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,931.34,37569.23,2.4789967747542336,931.34,9_B,5894.43,0.15800340321286366,-0.6691732094829177,0,1,0,1
537,Sagar Traders,Supermarket,4,13,12,Ranchi,B,8285.86,3.0,2761.9533333333334,6272.46,3.0,0.32099048858023815,0.0,-2013.4000000000005,0.0,2025-12-29,2,26.0,5.0,14.0,1.0,1.0,22.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,8285.86,39901.16,20.76596269381642,8285.86,4_B,5210.49,1.5902266389533424,0.5122424171911912,0,0,0,1
538,Subramanian Traders,Convenience,6,31,98,Pune,B,161.18,1.0,161.18,4750.84,1.0,-0.9660733680780661,0.0,4589.66,0.0,2025-12-05,26,20.0,5.0,10.0,2.0,2.0,33.0,1.0,0.4666666666666667,0.0,0.0,0.0,0.0,161.18,40205.99,0.40088553969197127,80.59,6_B,5118.745000000001,0.031488187045848146,-0.6967843073564554,0,1,0,1
539,Sodhi Retail,Convenience,4,1,39,Kolkata,C,3226.88,2.0,1613.44,5230.12,2.0,-0.3830198924690064,0.0,2003.2399999999998,0.0,2025-12-22,9,18.0,5.0,13.0,1.0,1.0,32.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,3226.88,18354.19,17.581162666399337,3226.88,4_C,1263.49,2.5539418594527854,0.2653943639088335,0,1,0,1
540,Kohli Traders,Pharmacy,4,1,25,Ranchi,C,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2025-10-22,70,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19283.67,0.0,0.0,4_C,1263.49,0.0,,1,0,0,1
541,Shan General Store,Pharmacy,12,8,50,Ranchi,B,18419.38,5.0,3683.876,6060.8,1.0,2.0391004487856392,4.0,-12358.580000000002,-4.0,2025-12-29,2,25.0,5.0,11.0,2.0,0.0,17.5,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,18419.38,36889.21,49.931619571142896,9209.69,12_B,6060.66,3.039170651381203,2.1402208270834127,0,0,0,1
542,Dhillon Supermarket,Supermarket,3,18,89,Hyderabad,B,21854.7,5.0,4370.9400000000005,2216.5299999999997,2.0,8.859871059719474,1.5,-19638.170000000002,-3.0,2025-12-24,7,35.0,5.0,15.0,2.0,0.0,17.5,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,21854.7,37652.44,58.04325031790768,10927.35,3_B,5507.8,3.9679545372017864,9.099221989016248,0,0,0,1
543,Rajagopal Traders,Convenience,12,8,18,Patna,A,24178.2,5.0,4835.64,40822.55,6.0,-0.407724407221009,-0.16666666666666666,16644.350000000002,1.0,2025-12-28,3,48.0,5.0,15.0,2.0,1.0,25.5,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,24178.2,56875.08,42.511061083342646,12089.1,12_A,24540.835,0.9852232004330742,-0.5374459288209466,0,1,0,1
544,Halder General Store,Convenience,4,1,25,Patna,A,24731.35,3.0,8243.783333333333,26434.79,6.0,-0.06443932408768907,-0.5,1703.4400000000023,3.0,2025-12-18,13,40.0,5.0,13.0,3.0,1.0,25.333333333333332,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,0.0,24731.35,65903.03,37.526878506193114,8243.783333333333,4_A,22237.399999999998,1.1121511507640283,-0.13333956703367428,0,0,0,1
545,Trivedi General Store,Modern Trade,9,3,35,Jaipur,C,3389.39,1.0,3389.39,0.0,0.0,,,-3389.39,-1.0,2025-12-11,20,4.0,4.0,4.0,1.0,1.0,33.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,3389.39,16867.81,20.09383553644486,3389.39,9_C,1106.01,3.0645202122946444,,0,0,0,1
546,Deshpande Traders,Supermarket,7,20,44,Kochi,B,3439.69,2.0,1719.845,11702.9,4.0,-0.7060822531167488,-0.5,8263.21,2.0,2025-12-23,8,24.0,5.0,12.0,3.0,2.0,21.0,0.6666666666666666,0.7000000000000001,0.0,0.0,0.0,0.0,3439.69,38096.29,9.028936938478786,1146.5633333333333,7_B,6107.09,0.5632289682975034,-0.48615423034383276,0,1,0,1
547,Boase Traders,General Trade,3,18,11,Chennai,A,2258.6,1.0,2258.6,41641.45,6.0,-0.9457607744206794,-0.8333333333333334,39382.85,5.0,2025-12-18,13,40.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.6,59942.47,3.7679461657152262,0.0,3_A,19782.739999999998,0.11417023122176201,-0.9963686203931426,0,1,0,1
548,Majumdar Mart,Pharmacy,1,17,49,Delhi,A,6187.98,1.0,6187.98,30533.09,7.0,-0.7973352844405857,-0.8571428571428571,24345.11,6.0,2025-12-05,26,29.0,5.0,14.0,3.0,2.0,25.0,0.6666666666666666,0.7000000000000001,0.0,0.0,0.0,0.0,6187.98,56433.17,10.965146916255103,2062.66,1_A,22934.37,0.269812512835539,-0.8856677586430471,0,1,0,1
549,Sachdeva General Store,Convenience,4,7,26,Ranchi,C,4462.53,4.0,1115.6325,0.0,0.0,,,-4462.53,-4.0,2025-12-29,2,17.0,5.0,10.0,2.0,1.0,18.5,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,4462.53,20680.59,21.57834955385702,2231.265,4_C,1263.49,3.5319076526130004,,0,0,0,1
550,Oak Mart,General Trade,3,23,88,Hyderabad,C,0.0,0.0,0.0,2234.07,1.0,-1.0,-1.0,2234.07,1.0,2025-11-12,49,14.0,5.0,9.0,1.0,1.0,31.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,18230.68,0.0,0.0,3_C,1975.87,0.0,-0.6428182099114529,1,1,0,1
551,Tripathi Mart,Supermarket,10,32,33,Surat,C,0.0,0.0,0.0,1169.64,1.0,-1.0,-1.0,1169.64,1.0,2025-11-08,53,3.0,3.0,3.0,5.0,4.0,19.6,0.8,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,18910.74,0.0,0.0,10_C,1784.86,0.0,-0.822765303242021,1,1,0,1
552,Loke Retail,General Trade,12,8,15,Bhubaneswar,C,1820.13,1.0,1820.13,1869.6,1.0,-0.026460205391527495,0.0,49.4699999999998,0.0,2025-12-26,5,9.0,4.0,6.0,6.0,1.0,31.166666666666668,0.16666666666666666,1.4000000000000001,0.0,0.0,0.0,0.0,1820.13,18520.28,9.827767182785575,303.355,12_C,1525.54,1.1931053921889954,0.5619749700573177,0,0,0,1
553,Agate General Store,Convenience,5,33,51,Jaipur,A,0.0,0.0,0.0,27905.91,4.0,-1.0,-1.0,27905.91,4.0,2025-11-09,52,23.0,5.0,12.0,3.0,1.0,25.0,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,62441.97,0.0,0.0,5_A,23936.755,0.0,-1.0007589719862864,1,1,0,1
